nohup: ignoring input
Java HotSpot(TM) 64-Bit Server VM warning: Using incremental CMS is deprecated and will likely be removed in a future release
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/opt/beh/core/hbase/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/opt/beh/core/hadoop/share/hadoop/common/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
-- -- -*******************************************************************************************************************-- -- -
app日活	pt_days	App	uv	uv-剔除流量卡
手百TOP200APP	钱站	66974	1275730	2.4118679201E10
手百TOP200APP	阿姨一点通	14156	125587	2.179778077E9
手百TOP200APP	V电影	16000	64139	1.531523937E9
手百TOP200APP	即刻运动	31	594	87775.0
手百TOP200APP	唐宋钢铁	35	19656	7.945652E7
手百TOP200APP	实惠	1685	9572	1.34940964E8
手百TOP200APP	腾讯新闻	6030708	2076423587	8.991284302394E12
手百TOP200APP	酷听听书	510803	9088331	2.96918082417E11
手百TOP200APP	央广小品	18828	1302886	1.5504644203E10
手百TOP200APP	超级俱乐部	276	18669	4.4046851E7
手百TOP200APP	向钱贷	674	15472	1.03843017E8
手百TOP200APP	钱袋宝	33	566	25776.0
手百TOP200APP	Tumblr	7495	42626	1.5727499E7
手百TOP200APP	混沌大学	2601	204384	3.27155169E8
手百TOP200APP	超级星饭团	17237	2068399	1.6142041526E10
手百TOP200APP	My Audi	343	6563	1.1382263E7
手百TOP200APP	商界	582	21633	2.09948363E8
手百TOP200APP	爱阅读	159	2721	8.0743677E7
手百TOP200APP	轻芒阅读	6565	2872579	6.0807205E9
手百TOP200APP	住这儿	1752988	124470864	4.551065528532E12
手百TOP200APP	同程旅游	261918	13692777	2.39710603675E11
手百TOP200APP	对啊会计对题库	63	9803	2.0299179E8
手百TOP200APP	惠装装修	209	14116	8.7640539E7
手百TOP200APP	翻翻配资	96	41442	2.62318851E8
手百TOP200APP	易信	9546	4626404	2.7263858383E10
手百TOP200APP	期货开户云	1756	63157	5.6096249E8
手百TOP200APP	汇付POSmini	17234	41100	1.354703523E9
手百TOP200APP	360浏览器	24150	1497224	3.368536461E9
手百TOP200APP	体育彩票	2844	416959	6.211332236E9
手百TOP200APP	兰迪少儿英语	9222	454097	3.363363207E9
手百TOP200APP	华尔街日报	7497	6122518	1.72268745158E11
手百TOP200APP	对啊课堂	78878	2515128	1.8981624345E10
手百TOP200APP	我来贷	59072	1777820	4.7329090559E10
手百TOP200APP	护眼宝	2175	474592	1.018940246E10
手百TOP200APP	点点策略	415	172793	5.3709359E7
手百TOP200APP	莱付mPOS	168	1337	1.017908E7
手百TOP200APP	贵金属期货	14	33	117029.0
手百TOP200APP	堆糖网	28188	855876	6.070678061E9
手百TOP200APP	大智慧	596750	30140781	4.61314040598E11
手百TOP200APP	妈妈帮	11491	974330	9.066169588E9
手百TOP200APP	拍拍贷借款	890081	43949716	5.72268157158E11
手百TOP200APP	旺信	11065	171361	9.08251198E8
手百TOP200APP	讯飞输入法	2591591	602260970	3.996768551257E12
手百TOP200APP	搜狗浏览器	3404201	229602373	2.585781907345E12
手百TOP200APP	蜻蜓点睛-炒股、股票	14306	34074161	2.52086239017E11
手百TOP200APP	Booking酒店预订	40150	2936121	3.4976255835E10
手百TOP200APP	保时捷M2M	108	3288	1.0518498E7
手百TOP200APP	大众点评	4707065	1691435356	1.6273224718461E13
手百TOP200APP	拼好货	297	2911	1.289378E7
手百TOP200APP	最美装修	1014	24829	1.09685673E8
手百TOP200APP	贷上钱	9509	59674	1.686264813E9
手百TOP200APP	麦当劳	36532	556264	7.654138574E9
手百TOP200APP	outlook	10061	284236	6.955864115E9
手百TOP200APP	酷家乐设计师	42357	1006761	2.3747617977E10
手百TOP200APP	龙腾传世	1697	1778679	6.013030821E9
手百TOP200APP	无秘	3672	2246869	6.047603495E9
手百TOP200APP	滴滴出行	4919496	588593382	9.960758366612E12
手百TOP200APP	赶集懒人找房	3	53	68126.0
手百TOP200APP	什么值得买	862677	45519920	4.90746348902E11
手百TOP200APP	会计学堂	160	331	3579762.0
手百TOP200APP	新时代信托	4	118	266593.0
手百TOP200APP	买单吧	534540	54309913	6.05839558429E11
手百TOP200APP	恒易贷	5687	252857	1.172357517E9
手百TOP200APP	绝地求生:刺激战场	5962224	902519239	6.623382836826E12
手百TOP200APP	kds宽带山	31	1938	36926.0
手百TOP200APP	汇通财经	3130	803630	1.4975934575E10
手百TOP200APP	贷款超市	8231	181594	5.0621966E7
手百TOP200APP	E宠商城	1996	31838	1.47818655E8
手百TOP200APP	QPOS	5357	1537878	3.056968506E9
手百TOP200APP	会计职称准题库	3506	30916	3.9471674E8
手百TOP200APP	伴我考自考	36	2577	8870013.0
手百TOP200APP	全民收藏	344	105310	3.642601733E9
手百TOP200APP	兴业银行	6592	168934	1.90990058E8
手百TOP200APP	邮币圈	36	272	2744554.0
手百TOP200APP	喜马拉雅FM	919780	903983181	5.774879868948E12
手百TOP200APP	国美在线	13626	1664514	3.461330119E10
手百TOP200APP	whatsapp	298556	2532428	1.448738691E10
手百TOP200APP	壹钱包	1377343	29470552	4.47367065149E11
手百TOP200APP	大搜车家选	23380	2569010	2.8994041008E10
手百TOP200APP	家居装修设计	22685	1421561	2.0666087452E10
手百TOP200APP	快的打车	416	2534	4386365.0
手百TOP200APP	日语翻译官	301	1794	4538814.0
手百TOP200APP	金罗盘	328664	4518423	1.939622672E9
手百TOP200APP	QQ日本版	70	716	1049423.0
手百TOP200APP	东兴198	956	4835059	2.9752503817E10
手百TOP200APP	乐安全	345526	14678087	1.2459843202E10
手百TOP200APP	乐车邦	6065	130322	4.144390125E9
手百TOP200APP	人脉通	448	24944	5.7962039E7
手百TOP200APP	孕期提醒	2618	185226	1.831126541E9
手百TOP200APP	有谱爱数学	12	638	6114898.0
手百TOP200APP	考研准题库	5962	1108444	1.8179160914E10
手百TOP200APP	嘀嗒出租车司机端	382463	5705849	3.2466480002E10
手百TOP200APP	洋码头	28932	7154438	3.9283485698E10
手百TOP200APP	人人	3773	745793	4.121449081E9
手百TOP200APP	小米直播	23560	1745722	7.4280983684E10
手百TOP200APP	我查查	43123	2404659	3.3281666634E10
手百TOP200APP	看看新闻网	395966	1319967	2.44741108E9
手百TOP200APP	评估神Pro	67	315	1.146003E7
手百TOP200APP	MarryU	2862	174824	1.396710546E9
手百TOP200APP	助美	7	68	6689.0
手百TOP200APP	摩拜单车	101914	20880127	7.72063143216E11
手百TOP200APP	荒野行动	196555	40674598	5.62075701797E11
手百TOP200APP	鑫圣投资	542	47675	9.54860443E8
手百TOP200APP	1031车主服务	3445	176557	4.35953267E8
手百TOP200APP	BBCNews	55833	825176	1.1490900336E10
手百TOP200APP	会员宝	6467	74256	8.41909736E8
手百TOP200APP	工行手机银行	1570993	174163274	1.032266279695E12
手百TOP200APP	欧朋浏览器	89467	18628802	1.15936402299E11
手百TOP200APP	中国加盟网	8135	648018	5.093240306E9
手百TOP200APP	中汇掌富通	571	3297	9733698.0
手百TOP200APP	快钱钱包	971	3165	4.6676785E7
手百TOP200APP	捕鱼来了	3994	127145	3.68114085E8
手百TOP200APP	掌通家园	75823	5738491	1.92165966041E11
手百TOP200APP	易车	470889	176931505	1.181686735388E12
手百TOP200APP	灵机八字星座算命	16756	308137	1.7788544837E10
手百TOP200APP	K歌达人	368	217550	1.444928431E9
手百TOP200APP	VANCL	1644	59157	5.33548506E8
手百TOP200APP	大业签约助手	2	29	285823.0
手百TOP200APP	QQ阅读	577005	61476193	1.609196890882E12
手百TOP200APP	广发基金	3643	133254	3.482938167E9
手百TOP200APP	豪颖影视	42	1070	2130289.0
手百TOP200APP	车轮查违章	105377	2435234	3.1025073811E10
手百TOP200APP	金太阳	157264	5985672	1.1072253416E10
手百TOP200APP	华安赢家	22922	1013092	3.871095071E9
手百TOP200APP	爱听书	13	1469	175313.0
手百TOP200APP	速贷之家	9338	195036	4.116801785E9
手百TOP200APP	驾考宝典	245068	11306523	5.9785889066E10
手百TOP200APP	MyToken	15551	578200	6.080566658E9
手百TOP200APP	iWeekly	1938	51657	1.48045064E8
手百TOP200APP	LinkedIN领英	7625	80591	1.89273943E8
手百TOP200APP	优信二手车	311099	16433500	2.10910850328E11
手百TOP200APP	参考消息	6225	1003840	2.1161470605E10
手百TOP200APP	咪咕影院	182532	7608575	6.459809463E10
手百TOP200APP	收藏联盟	43	1563	3518733.0
手百TOP200APP	无忧保姆	739	41073	1.578643E7
手百TOP200APP	母婴之家	154	301	1759596.0
手百TOP200APP	顺丰速运	1200	55752	7.99558041E8
手百TOP200APP	e海通财大智慧	22574	3755099	6.9977172099E10
手百TOP200APP	健康养生	623022	19413018	5.3866725431E10
手百TOP200APP	北京实时公交	20951	1500607	2.2985794175E10
手百TOP200APP	天涯社区	98100	1839527	2.6667841811E10
手百TOP200APP	文华财经随身行	18835	6533526	7.493657095E10
手百TOP200APP	星支付	12171	830268	1.9267440976E10
手百TOP200APP	花田交友	1010	965508	4.437250815E9
手百TOP200APP	逸富国际	13	98	97600.0
手百TOP200APP	银收宝	1944	9708	1.0413469E7
手百TOP200APP	PP助手	732835	16334127	5.65675972541E11
手百TOP200APP	创富cfd	1191	337075	5.064526537E9
手百TOP200APP	安吉星	16640	2315235	1.937109945E10
手百TOP200APP	惠配通	266	172065	3.452790935E9
手百TOP200APP	河北三佳购物	24	412	1.048971E7
手百TOP200APP	交管12123	371269	25956714	6.35459678455E11
手百TOP200APP	恒信贵金属	116	852	3.6374686E7
手百TOP200APP	搜狐视频	1034285	31828762	2.24044791711E11
手百TOP200APP	期货开户	766	17798	1.13772679E8
手百TOP200APP	柚子街	245890	1975504	5.1077454961E10
手百TOP200APP	股涨通	301	12401	5.7901973E7
手百TOP200APP	龙珠直播	32347	1094329	5.9741150461E10
手百TOP200APP	凤凰视频	48414	1147035	1.0730998694E10
手百TOP200APP	好易借	1716	24209	3.8342277E8
手百TOP200APP	小花钱包	21710	491616	2.886224701E9
手百TOP200APP	手机云	3	469	9316496.0
手百TOP200APP	车轮驾考通	171259	36051091	6.67885815439E11
手百TOP200APP	秀动	34897	749860	1.2854011148E10
手百TOP200APP	股票融资宝	18	1391	1.4653997E7
手百TOP200APP	小方	57754	63167086	4.09427152921E11
手百TOP200APP	到位	2073	495590	1.574304164E9
手百TOP200APP	华夏银行	28968	3422460	4.730818036E9
手百TOP200APP	暴风影音	169530	6705323	1.43606179624E11
手百TOP200APP	淘宝联盟	15649	89614	9.0255865E7
手百TOP200APP	爱真心婚恋	1	8	4009.0
手百TOP200APP	360免费WiFi	151436	13072109	1.66719666549E11
手百TOP200APP	BMW驾驶指南	2	10	11145.0
手百TOP200APP	FT中文网	37050	512485	2.3743790793E10
手百TOP200APP	必要	114130	6751450	4.1609400039E10
手百TOP200APP	可可英语	72743	1774872	1.211519755E9
手百TOP200APP	求是网	30292	290451	9.716566922E9
手百TOP200APP	阿里邮箱	360427	2816837	1.1563641306E10
手百TOP200APP	360搜索	11263	704918	1.8377086816E10
手百TOP200APP	别样	12517	5828394	1.403280942E10
手百TOP200APP	吉家江寓	1301	243592	5.808416685E9
手百TOP200APP	云校	40	244	4357866.0
手百TOP200APP	华为应用市场	3600975	869857146	6.010481678798E13
手百TOP200APP	贪玩蓝月	4275	12466726	2.8852957953E10
手百TOP200APP	附近约爱	12946	1633455	1.9049284246E10
手百TOP200APP	NGA	4353	532885	4.400587099E9
手百TOP200APP	动卡空间	261733	4343164	4.8297735362E10
手百TOP200APP	新中付	7841	88621	2.276253721E9
手百TOP200APP	号码百事通	3282265	93541911	1.269601103677E12
手百TOP200APP	多看阅读	164360	12832938	2.42629883022E11
手百TOP200APP	瘦瘦	465	21429	2.80644989E8
手百TOP200APP	经纪云	216398	2028591	1.9894252702E10
手百TOP200APP	邮储银行	382618	20492117	2.78459534277E11
手百TOP200APP	金道贵金属	4176	736486	1.9526865143E10
手百TOP200APP	360彩票	30	3750	2035340.0
手百TOP200APP	TVSideView	315	1861	6.5413659E7
手百TOP200APP	美悦钢琴	29	2341	1.3188884E7
手百TOP200APP	华宝信托	16	471	237422.0
手百TOP200APP	古诗词典	868169	1268137101	1.101580888691E13
手百TOP200APP	盒子支付	6177	121984	6.89954764E8
手百TOP200APP	科普中国	3741175	41803915	2.8127259314E10
手百TOP200APP	装修头条	8515	227986	2.341475053E9
手百TOP200APP	中国工商银行	1223680	143362300	8.98935106262E11
手百TOP200APP	乐刷收款宝	38278	124902	4.169561302E9
手百TOP200APP	青客公寓	8398	867840	2.08203544E9
手百TOP200APP	IN	19936	1172804	1.1976379644E10
手百TOP200APP	口袋题库考研	173	18188	2.1320158E8
手百TOP200APP	Weico	6996	678277	8.03215029E8
手百TOP200APP	人人贷	156	2834	1.2058333E7
手百TOP200APP	国泰君安证券	31508	16088287	1.67095670799E11
手百TOP200APP	手机新商盟	70	2101	1.6461178E7
手百TOP200APP	爱乐透	5	51	26623.0
手百TOP200APP	百度糯米商家	71	1348	1.7148909E7
手百TOP200APP	绘装	93	6916	6.5909014E7
手百TOP200APP	鑫圣金业	54	1136	1.8220292E7
手百TOP200APP	Wind理财	12130	866516	1.0805218076E10
手百TOP200APP	券妈妈	6810	289133	3.311249407E9
手百TOP200APP	快闪卡贷	112	549	5512813.0
手百TOP200APP	英语流利说	103004	12573680	1.51961296917E11
手百TOP200APP	返利	72981	15330171	3.0769130928E10
手百TOP200APP	违章查询	612311	5529387	6.1034727424E10
手百TOP200APP	途虎养车网	94907	2002042	6.4950151532E10
手百TOP200APP	金融界	7017	728161	5.50723764E8
手百TOP200APP	途家	29005	3963303	3.104394142E10
手百TOP200APP	铂爵旅拍	146	551	4960509.0
手百TOP200APP	东方财富期货	1066	89065	9.29006635E8
手百TOP200APP	京东钱包	3530	98370	7.2608365E7
手百TOP200APP	和讯基金	683	22577	1.09001991E8
手百TOP200APP	拼立得	77217	793431	2.3721651706E10
手百TOP200APP	智慧树	40647	4469110	4.1466242061E10
手百TOP200APP	篱笆社区	53363	591313	1.196143636E9
手百TOP200APP	速递易	20827	331812	5.412739989E9
手百TOP200APP	闪电宝	23337	1125493	9.631757218E9
手百TOP200APP	美家帮装修	7648	2072297	2.1852437998E10
手百TOP200APP	通刷	46	263	1248830.0
手百TOP200APP	HRT Payment 融e支付	24716	484067	7.63850653E8
手百TOP200APP	浙商信用卡	1761	13779	4149920.0
手百TOP200APP	美威贷款	18	556	3597726.0
手百TOP200APP	51取现宝信用刷卡	17	1068	6872432.0
手百TOP200APP	fx168财经-外汇贵金属新闻头条资讯	280	8625	8049996.0
手百TOP200APP	亲子共成长	1	4	274.0
手百TOP200APP	凯叔讲故事	32885	2393833	2.5827957784E10
手百TOP200APP	贝瓦儿歌	91759	694355	3.8148510071E10
手百TOP200APP	钱宝	360	2524	1.8598949E7
手百TOP200APP	必胜宅急送	59406	4206542	8.9352766529E10
手百TOP200APP	美柚孕期	9962	442486	6.9687093E8
手百TOP200APP	买车达人	71	10134	1.5163109E7
手百TOP200APP	会员宝秒到版	3654	18719	1.73456762E8
手百TOP200APP	同城约会吧	5	27	400.0
手百TOP200APP	大姨吗	61937	3190105	2.5968317964E10
手百TOP200APP	爱拍原创	8395	4621090	3.6156312058E10
手百TOP200APP	盛迪嘉钱包	917	6253	1.25927636E8
手百TOP200APP	贝壳找房	99370	21822970	6.1235926487E10
手百TOP200APP	中国平安	24	138	403799.0
手百TOP200APP	中铁传媒	149	8046	8782150.0
手百TOP200APP	陪你练	81	7483	3136777.0
手百TOP200APP	亲宝宝	80395	5229308	9.6749277954E10
手百TOP200APP	众安保险	5086	285124	2.846998E8
手百TOP200APP	搜狗阅读	64495	40015452	8.37960306663E11
手百TOP200APP	屠龙霸业	63191	3989707	2.5616609768E10
手百TOP200APP	比邻	18	189	270415.0
手百TOP200APP	注册会计师准题库	341	1929	2.969743E7
手百TOP200APP	辣妈帮	5245	93664	8.6243274E7
手百TOP200APP	3158创业宝	411	20935	5.69000516E8
手百TOP200APP	ZOO	22036	65732	4.61483847E8
手百TOP200APP	和生活	3143	35314	3.8996718E7
手百TOP200APP	快约爱	8279	90797	5.59565806E8
手百TOP200APP	滴滴车主	1855470	60414309	5.17894497629E11
手百TOP200APP	迅雷影音	287365	20368667	2.89545236612E11
-- -- -*******************************************************************************************************************-- -- -
联通全量Top200App	盛钱包	265376	25549004	4.96602526658E11
联通全量Top200App	达令全球好货	43750	129076	1.629605989E9
联通全量Top200App	弹个车	1406626	395673135	3.636723681022E12
联通全量Top200App	宁波银行	150690	14415959	1.92272417182E11
联通全量Top200App	阿里云	6	149	73127.0
联通全量Top200App	ZAKER新闻	623957	7615362	1.08918822128E11
联通全量Top200App	考研移动课堂	7	872	1947703.0
联通全量Top200App	中和宝	3817	114466	1.37703006E8
联通全量Top200App	和讯财经	60816	14610618	3.0600385523E11
联通全量Top200App	大智慧专业版	3254726	177836288	4.9954317075E10
联通全量Top200App	选校帝	87270	1033002	1.6276972771E10
联通全量Top200App	新华社	1137362	32829392	4.66070491479E11
联通全量Top200App	波罗蜜日韩购	136394	8594836	1.02239649593E11
联通全量Top200App	乐蜂网	9840	249548	1.117141426E9
联通全量Top200App	易通行	1458246	108084239	3.1715357531E11
联通全量Top200App	万得股票	190172	13774026	1.83612678985E11
联通全量Top200App	蓝墨云班课	6568	126137	1.499750305E9
联通全量Top200App	58到家	392803	39010586	3.93855612296E11
联通全量Top200App	瑞和宝	74295	1254532	2.9149235449E10
联通全量Top200App	神州租车	3222044	52782295	4.10731044541E11
联通全量Top200App	建信信托	880	64453	7.77833402E8
联通全量Top200App	优理宝	89996	176076424	1.301150715777E12
联通全量Top200App	泰行销	1499	147488	1.301440195E9
联通全量Top200App	考试宝典-医学执业职称视频课程辅导	5639	271090	8.79797677E8
联通全量Top200App	雅思单词	55883	7227992	2.07766429511E11
联通全量Top200App	猎豹浏览器	685313	240350876	4.667171536715E12
联通全量Top200App	阿里星球	1654	8004	2.0025509E8
联通全量Top200App	HOT男人	3707	236661	1.89375594E8
联通全量Top200App	戒烟军团	1213499	1450282871	2.577833345034E12
联通全量Top200App	百度阅读	36581938	1613652890	2.7286689802727E13
联通全量Top200App	腾讯微博	11662	41479	6.43310425E8
联通全量Top200App	友金帮	64410	1274749	3.1969273097E10
联通全量Top200App	闪牛	1269	346013	5.402103548E9
联通全量Top200App	中国联通手机营业厅	33166221	572685751	4.158063306429E12
联通全量Top200App	优品惠	30411	5902677	6.990954811E10
联通全量Top200App	扫描全能王	2321983	142872648	7.06240139334E11
联通全量Top200App	ChinaTV	1094977	125408804	3.97392918331E12
联通全量Top200App	嘀嗒出行	5413770	3498508195	4.1913925795407E13
联通全量Top200App	波克捕鱼	1912549	47263087	3.79691705081E11
联通全量Top200App	火山小视频	19139690	1579208959	8.2836523351288E13
联通全量Top200App	陪学100	146	3638	3.8438659E7
联通全量Top200App	日语U学院	144258	4315262	1.06159083538E11
联通全量Top200App	装修行家	638	3936	1.5276166E7
联通全量Top200App	小希留学	3789	130325	1.235688302E9
联通全量Top200App	智通财经	44129	584380	6.013062378E9
联通全量Top200App	太平洋电脑网	7931953	39828059	5.6004368685E11
联通全量Top200App	快看影视	1132	17598	1.99519554E8
联通全量Top200App	中公易词	467	18290	5.13792659E8
联通全量Top200App	于斯钢琴陪练	18465	169177	2.408452356E9
联通全量Top200App	家家购物	81800	1802144	8.434799388E9
联通全量Top200App	点点钱包	5	12	3094.0
联通全量Top200App	同花顺财经	1669011	23252937	1.95162591232E11
联通全量Top200App	随手记	463049	6184307	4.2396699571E10
联通全量Top200App	齐家	891608	12680273	2.16920825717E11
联通全量Top200App	快刷mpos	3138	18487	3.27680228E8
联通全量Top200App	汉口银行	1043	2348	4.5103361E7
联通全量Top200App	PP租车	13193	1276765	7.243683689E9
联通全量Top200App	学而思云学习	27663	7923511	1.4068671607E10
联通全量Top200App	王者荣耀	44940780	3245495488	5.59031470578E12
联通全量Top200App	蓝信	45704	12307938	1.7868507071E10
联通全量Top200App	微盘	12809358	213436479	2.547521193773E12
联通全量Top200App	百度地图	87959234	8935902299	9.4440574450798E13
联通全量Top200App	云掌控	5	16	219282.0
联通全量Top200App	妈妈社区	1689504	257823532	2.51525487935E11
联通全量Top200App	春雨计步器	32829	3520417	9.7728935248E10
联通全量Top200App	好易购优选	3209	291944	1.316971465E9
联通全量Top200App	及优	8	37	23066.0
联通全量Top200App	美食杰	1830	7004	1.91588255E8
联通全量Top200App	一起作业	16511	1303105	1.1034831351E10
联通全量Top200App	孕期伴侣	251714	1396108	9.145585851E9
联通全量Top200App	龍柒sneaker	38	345	471956.0
联通全量Top200App	EBAY	91015	5159834	6.3362798459E10
联通全量Top200App	Try-健身减肥	1	3	6.0
联通全量Top200App	英语趣配音	247040	12937775	4.8701160378E10
联通全量Top200App	好贷	1434	18255	9.7441873E7
联通全量Top200App	毛豆新车	1755964	32933083	7.82793250501E11
联通全量Top200App	中铁信托	58	1538	3666027.0
联通全量Top200App	爱又米	412676	17708914	2.67767279052E11
联通全量Top200App	ofo	1034456	28522125	6.43212202374E11
联通全量Top200App	中国建设银行	12713266	46153140	1.07580850139E11
联通全量Top200App	中信证券高端版	2025	61444	1.08212893E8
联通全量Top200App	考研英语词汇词根+联想记忆法MP3+LRC	2196	10051	5.1730069E7
联通全量Top200App	乐学在线	408	69079	7.53942017E8
联通全量Top200App	涨乐财富通	663434	45133777	6.73861196249E11
联通全量Top200App	白条	49	80	59871.0
联通全量Top200App	高铁管家	960818	403614593	1.844876992517E12
联通全量Top200App	贝乐云学生端	2006	20603	7.1880119E7
联通全量Top200App	铃声多多	716977	199777882	8.11577577001E11
联通全量Top200App	懒人相亲	139518	1454642	9.15860147E9
联通全量Top200App	玩吧	628339	97643222	2.666463135842E12
联通全量Top200App	窝窝团	4187	9979	4113541.0
联通全量Top200App	盛付通	2	21	199.0
联通全量Top200App	魔buy商城	5263	156331	5.077410064E9
联通全量Top200App	瑞联盟	28499	2677876	2.7042820739E10
联通全量Top200App	集享卡	584560	46708274	3.12140360168E11
联通全量Top200App	风行视频	1337517	256679369	4.06930828317E11
联通全量Top200App	招财猫直聘	1644653	11526467	1.55867988181E11
联通全量Top200App	58违章查询	33994465	449392443	1.1874427455532E13
联通全量Top200App	DoNews	262	7707	1.4781217E7
联通全量Top200App	GO桌面	13604	1037302	6.345380348E9
联通全量Top200App	Voxer	41519639	1821814010	5.9709677354757E13
联通全量Top200App	光大金阳光移动证券	119290	65552974	5.1685679829E11
联通全量Top200App	生日管家	48712	356303	4.510165105E9
联通全量Top200App	360借条	15042186	687724515	4.649479553572E12
联通全量Top200App	窝牛装修	2362489	274209628	5.004426621634E12
联通全量Top200App	贝贝	459999	7150155	1.626948403E11
联通全量Top200App	鹰击	205	19114	4.18643432E8
联通全量Top200App	360贷款导航	732539	66172100	2.76636930298E11
联通全量Top200App	Metro大都会	2805617	272793736	6.00280833E10
联通全量Top200App	通付MPOS	16212	375005	1.0223004034E10
联通全量Top200App	优学初中	42	440	974066.0
联通全量Top200App	Dropbox网络储存空间	1145742	9709692	1.17889120918E11
联通全量Top200App	车主指南	588	21359	7.0163019E7
联通全量Top200App	luckin coffee	3171273	258853985	3.512094669875E12
联通全量Top200App	江苏银行	222410	11362686	5.145682795E10
联通全量Top200App	爱唱	21084	365440	1.715265756E9
联通全量Top200App	ENJOY	10729	333447	1.469042081E9
联通全量Top200App	中医月子会所	1	3	27558.0
联通全量Top200App	小米金融	73034	143478	5.24671525E9
联通全量Top200App	CHAO	1	3	445.0
联通全量Top200App	好大夫在线	206716	3628257	3.7203423608E10
联通全量Top200App	烈焰武尊	10464	414635	8.4535732E7
联通全量Top200App	宜人财富	418857	67800587	1.139727914404E12
联通全量Top200App	POS直营	5051	337284	2.255387839E9
联通全量Top200App	雅虎财经	911085	75340965	1.024100336587E12
联通全量Top200App	二维火收银	567898	64237331	9.78731208344E11
联通全量Top200App	亚马逊购物	707175	48811200	7.14700128621E11
联通全量Top200App	企鹅FM	5269502	300982367	3.866563725192E12
联通全量Top200App	号外	1505	102394	3.144249519E9
联通全量Top200App	无忧乐行	30176	4611762	3.0639539801E10
联通全量Top200App	有钱花	32878316	201021049	1.191380371695E12
联通全量Top200App	Picsart	80575	460056	4.911183829E9
联通全量Top200App	蘑菇街	3654107	162280086	6.35040669616E12
联通全量Top200App	股票配资宝	3	23	4581.0
联通全量Top200App	QQ飞车	50639112	2341372488	1.5510673832017E13
联通全量Top200App	北京一卡通	922381	31647003	1.310862632153E12
联通全量Top200App	汽车之家论坛	3294763	1140066770	2.0897126341852E13
联通全量Top200App	美丽修行	149073	5255162	8.793442239E9
联通全量Top200App	酷POS	3	33	278370.0
联通全量Top200App	铁甲二手机	9150	316934	6.384941162E9
联通全量Top200App	交汇点新闻	821	9575	1.10181411E8
联通全量Top200App	卡牛信用卡管家	232316	12982541	1.01292793842E11
联通全量Top200App	宝宝知道	288145	22668973	8.4528569136E10
联通全量Top200App	浦发手机银行	501402	4985239	1.8941462104E10
联通全量Top200App	海绵MBA	4226	1096147	1.6933015196E10
联通全量Top200App	户外助手	89903	3128288	1.03282209835E11
联通全量Top200App	MetaTrader 4	281172	20284123	1.6807892193E11
联通全量Top200App	新浪微博	143575800	133228360031	1.578754459280736E15
联通全量Top200App	映客直播	78279	636333	1.1327536358E10
联通全量Top200App	MetaTrader 5	39110993	5784180323	1.03438364869349E14
联通全量Top200App	闪银	1759208	88943036	1.186057558448E12
联通全量Top200App	集结号捕鱼	16110	114297	1.91966482E8
联通全量Top200App	无双屠龙	1697373	29656624	3.82796627795E11
联通全量Top200App	一兜糖	88554	3556401	3.8741781593E10
联通全量Top200App	蜻蜓FM	45563332	7397249072	1.41434040500249E14
联通全量Top200App	微众银行	262	746	2.0244225E7
联通全量Top200App	缘分	1651	22905	3.6784378E8
联通全量Top200App	装修保	131177	529626	1.2203866032E10
联通全量Top200App	宜人贷	169802	1299981	1.1906261487E10
联通全量Top200App	约单	92797	12416254	2.72934236055E11
联通全量Top200App	九机网	21119	1265756	1.05103646E10
联通全量Top200App	百世汇通小件员App	202309	190239016	3.041372486778E12
联通全量Top200App	蚂蚁短租	250594	5960785	7.7805726758E10
联通全量Top200App	财新网	43664	2195074	3.6337317488E10
联通全量Top200App	功夫贷	50433	1650160	2.9773638433E10
联通全量Top200App	新浪财经	377149	19812934	3.42122846353E11
联通全量Top200App	金十数据	209791	4365888	3.7350254792E10
联通全量Top200App	钱站	957568	17438825	3.92842863734E11
联通全量Top200App	平安口袋银行	11460376	508951135	1.673583424486E12
联通全量Top200App	腾讯新闻	113510981	26719389168	1.41002439189943E14
联通全量Top200App	虎牙直播	62023257	13323907779	1.62379743664327E14
联通全量Top200App	马上分期	4291838	54295912	4.95871553507E11
联通全量Top200App	11st购物网	71774	7087564	4.9024130404E10
联通全量Top200App	医学教育网	10290	3259614	9.412232469E9
联通全量Top200App	Tumblr	128700	649243	6.024646154E9
联通全量Top200App	托福单词	9605	37975	3.719529E8
联通全量Top200App	混沌大学	28678	2024615	4.031332519E9
联通全量Top200App	商界	9246	346869	5.294188982E9
联通全量Top200App	豆瓣FM	37345	875304	1.0917583116E10
联通全量Top200App	金螳螂装修	1408	286965	1.679725359E9
联通全量Top200App	研秘	44	2470	8268827.0
联通全量Top200App	翻翻配资	1378	242858	4.919394741E9
联通全量Top200App	有情趣	6192	495244	5.923444792E9
联通全量Top200App	北京赛车	107	2138	2164369.0
联通全量Top200App	华尔街日报	99254	71937624	5.450084921914E12
联通全量Top200App	我来贷	859674	23910098	6.02227437949E11
